Review_Model,Competitor_Flag,HP_Class,Segment,Retailer,Comp_Model,Review_Date,Review_Name,Review_Rating,Review_Rating_Label,Review_Title,Review_Content,Seeding_Flag,Verified_Purchase_Flag,Promotion_Flag,Aggregation_Flag,People_Find_Helpful,Syndicated_Source,Response_Date,Response_Text,Response_Name,URL,Scraping_Date,Country,Orginal_Review,Orginal_Title,Orginal Title
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,8/28/2024,Cecilia Lancaster,1,1-2-3-star,Worst printer ever  - Less than one star,"I owned this printer for less than a week before it stopped working, and I’m sending it back. This is the worst printer I've ever dealt with. HP essentially ""rents"" you the printer, shutting it off if you don’t pay for their subscription service. I had issues from day one, with the printer constantly going offline, refusing to print, and giving false low-ink warnings. The final straw was when the printer wouldn’t register the paper, despite being properly loaded. Every time I needed to print, it was a frustrating 15-20 minutes of troubleshooting. I’ll never buy an HP product again.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=one_star&sortBy=recent,9/2/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,8/28/2024,TASHMEKA KIDD,1,1-2-3-star,Doesn't work good in the dorms.,I don't like the fact that my son can't use this printer at college. It won't connect to the dorms internet.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=one_star&sortBy=recent,9/2/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,8/28/2024,Kindle Customer,2,1-2-3-star,Cheaply made and difficult to setup and use,I've had two other brands of printers which were easy to setup and use. This printer is cheaply made and was designed in a strange way. The cartridges that came with the printer was almost empty . I think the printer was used/previously owned. I feel I should receive a discount.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=two_star&sortBy=recent,9/2/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,8/28/2024,nodrog,3,1-2-3-star,You get what you pay for,Good print quality but very difficult to set up software with Android devices and only works on 2G networks!! What's with that??,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=three_star&sortBy=recent,9/2/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,8/28/2024,John and Cynthia Stinson,4,4-5-star,Good for Home Office,Has worked out great. Took a little time as this model does not allow for Ethernet cable connection (WIFI Only)I downloaded scanner app and all was good,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,9/2/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,8/28/2024,M.D.C,4,4-5-star,Usability and Durability.,Great value for the money.  However the ink cartridges are tiny and I don't think each will allow very much printing before re-ordering more ink .,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,9/2/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,8/28/2024,One was to small the other one was ok,5,4-5-star,That it was easy to set ups,I like that it was easy to work Thank you and again Thank you ❤️❤️ Love it,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,9/2/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,8/28/2024,Susanna,5,4-5-star,Perfect for my use.,This is smaller than the one I had before. It's not fast but it works and I only use it for the occasional thing I need to print. I also like the white. It also came with ink.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,9/2/2024,US,,,
HP DeskJet 4252e,No,Tassel Plus (Walmart),DeskJet,Walmart,Canon - TS 3522,8/28/2024,Rose,3,1-2-3-star,its ok,"i had troubles setting it up with the ink rejecting the system. Now, I can not use the printer part of it until it is solved. i had to spend more money to hopefully solve it. DO NOT USE the ink that comes with this machine!",,,,,0,,,,,https://api.scrapingdog.com/scrape?dynamic=true&api_key=66d12cbcf9fa2430e443b32d&url=https://www.walmart.com/reviews/product/5129928602?page=5,9/2/2024,US,,,
HP DeskJet 4252e,No,Tassel Plus (Walmart),DeskJet,Walmart,Canon - TS 3522,8/28/2024,Treads,4,4-5-star,Printer,Good product for price,,,,,0,,,,,https://api.scrapingdog.com/scrape?dynamic=true&api_key=66d12cbcf9fa2430e443b32d&url=https://www.walmart.com/reviews/product/5129928602?page=10,9/2/2024,US,,,
HP DeskJet 2852e,No,Tassel Base (Walmart),DeskJet,Walmart,Canon - TS 3522,8/28/2024,avery,5,4-5-star,,Very user friendly! This printer was perfect for college. It has held up great for the short time I've had it.,,,,,0,,,,,https://api.scrapingdog.com/scrape?dynamic=true&api_key=66d12cbcf9fa2430e443b32d&url=https://www.walmart.com/reviews/product/5129928603?page=10,9/2/2024,US,,,
HP DeskJet 2852e,No,Tassel Base (Walmart),DeskJet,Walmart,Canon - TS 3522,8/28/2024,karolyn,5,4-5-star,,It's brand new. We've only used it once. It was a very easy set up though!,,,,,0,,,,,https://api.scrapingdog.com/scrape?dynamic=true&api_key=66d12cbcf9fa2430e443b32d&url=https://www.walmart.com/reviews/product/5129928603?page=12,9/2/2024,US,,,
HP DeskJet 2852e,No,Tassel Base (Walmart),DeskJet,Walmart,Canon - TS 3522,8/28/2024,Candy83,5,4-5-star,Works great and extra ink and paper arrives quickly,I love it!!!,,,,,0,hp.com,,,,https://api.scrapingdog.com/scrape?dynamic=true&api_key=66dfb1180206c97b202eb350&url=https://www.walmart.com/reviews/product/5129928603?page=23,9/11/2024,US,,,
HP DeskJet 4255e,No,Tassel Plus,DeskJet,Best Buy,Canon PIXMA MG3620,8/29/2024,Chad,1,1-2-3-star,Terrible,Worst printer I’ve ever owned.  It worked ok for about a month now I can’t even get it to stay on let alone connect to the wifi.,,,,,0,,,,,https://www.bestbuy.com/site/reviews/hp-deskjet-4255e-wireless-all-in-one-inkjet-printer-with-3-months-of-instant-ink-included-with-hp-white/6575024?variant=A&page=4,8/30/2024,US,,,
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,8/29/2024,Client d'Amazon,5,4-5-star,Perfect,Installation is a bit long but quite easy. Intuitive to use. I recommend,,Compra verificada,,,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=6&sortBy=recent,9/2/2024,Spain,,Parfaite,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,8/29/2024,Bruno M.,4,4-5-star,Print documents,Great functional designer,,Compra verificada,,,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=four_star&pageNumber=4&sortBy=recent,9/2/2024,Spain,,Stampa documenti,
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,8/29/2024,Silke Gottbrecht,5,4-5-star,Very satisfied,I am very happy with the HP Deskjet 4220e. The subscription with HP Instant Ink works great.,,Compra verificada,,,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=5&sortBy=recent,9/2/2024,Spain,,Sehr zufrieden,
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,8/29/2024,Andrea Nichau,5,4-5-star,Drucker,"Great, does everything I need for home office",,Compra verificada,,,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=5&sortBy=recent,9/2/2024,Spain,,Drucker,
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,8/29/2024,Boez jessica,5,4-5-star,Very good value for money,No need for a PC to configure it. Easy to use. Supplied with 2 cartridges. Small downside the 2 cartridges have little ink,,Compra verificada,,,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=5&sortBy=recent,9/2/2024,Spain,,Très bon rapport qualité prix,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,8/29/2024,Laura  Fazzolari,3,1-2-3-star,Printer,Very slow,,Compra verificada,,,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=three_star&pageNumber=1&sortBy=recent,9/2/2024,Spain,,Impresora,
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,8/29/2024,Klaus-Dieter Brinkmann,1,1-2-3-star,Caution! Device can only be used with an internet connection,"The device arrived quickly and well packaged. Setting it up was very time-consuming and a lot of data was requested. Today, support explained to me that the printer - even without instant ink - can only be operated with an internet connection. Since the internet is not always stable in Germany, BE CAREFUL WHEN BUYING.",,Compra verificada,,,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=one_star&pageNumber=1&sortBy=recent,9/2/2024,Spain,,Vorsicht ! Gerät kann nur mit Internetverbindung genutzt werden,
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,8/29/2024,dumontier,5,4-5-star,Imprimante HP 4220e,"Great product, fast and careful delivery",,Compra verificada,,,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=6&sortBy=recent,9/2/2024,Spain,,Imprimante HP 4220e,
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,8/29/2024,Andrew Shakesby,5,4-5-star,Just Brilliant!,"We bought the HP DeskJet 2810e printer to replace another brand of printer that had suddenly stopped working. The item was delivered the following day and was well-packaged. The instructions directed me to download and install the HP app on my smartphone to complete the setup. The app and the on-screen instructions were very easy to follow, however, this may be more difficult for someone who is not tech-minded. The printer itself is very slick and modern-looking and feels solid. It came with a set of inks that were also very easy to install. We bought this for printing documents and as such the print quality is very good. Overall, a really good printer that looks good and performs well.",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,9/2/2024,UK,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,8/29/2024,taylor,1,1-2-3-star,Waste of money,It took me HOURS to print 20 invitations for my son’s party when I first bought the computer in July. I haven’t used it since but now need to print a school form for my son and this is what it’s going - after 10 minutes of waiting.Completely useless. I should have returned it in July.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=one_star&sortBy=recent,9/2/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,8/29/2024,Larry Balla,1,1-2-3-star,What a piece of junk!,"What a piece of junk and a total waste of time and money! The printer was easy to set up and worked flawlessly...Once! After that, every attempt to use said printer was met with ""printer is offline"". Follow instructions to return printer to online status. Many attempts later, maybe it would work, maybe it wouldn't. Today was an exercise in frustration... trying to scan a business document. Repeated attempts to get the piece of junk back online were met with failure! Seriously considering taking an axe to it and buying a printer from another company, one that might actually work!  HP has really gone downhill!",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=one_star&sortBy=recent,9/2/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,8/29/2024,Chan the man,1,1-2-3-star,Bad wifi connection!!,"Within one day after receiving the package, I installed and setup as instructed, but it will not print, neither our WiFi or WiFi Direct. Just a few lucky prints but that is it. Now, will be returning.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=one_star&sortBy=recent,9/2/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,8/29/2024,Yazzy,1,1-2-3-star,Alignment issues,"I purchased this printer expecting it to be as straightforward as advertised, but I found it wasn't as simple as it seemed. While the paper handling was generally efficient, I encountered issues with horizontal printing alignment. It was quite challenging to get support for this recurring error, making the resolution process frustrating.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=one_star&sortBy=recent,9/2/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,8/29/2024,JLW,2,1-2-3-star,Printer was clearly a return and did not come with in as advertised,"It seems like this printer will work fine, once I go out and buy ink for it. Despite the fact that the box says it comes with ink and the description did as well, there is no ink included. The box had clearly been opened previously, and presumably had been returned by someone else.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=two_star&sortBy=recent,9/2/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,8/29/2024,Diana Wright,4,4-5-star,Easy setup and use,"I wanted a home printer, nothing expensive. This fit the bill. It was easy to connect to internet and start using. You get 3 months of ink free.  I also got paper for another 1.99.I’ll probably cancel the ink refill after the freebie expires. I don’t print that much. Other people have said the printer stops working after they cancel the free months of ink. They want you to buy the ink from them.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,9/2/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,8/29/2024,Love it! It serves as my service to work. Did not expect how good it is.,5,4-5-star,Love it!,Easy to setup.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,9/2/2024,US,,,
HP DeskJet 4252e,No,Tassel Plus (Walmart),DeskJet,Walmart,Canon - TS 3522,8/29/2024,WalmartCustomer,5,4-5-star,,It was what I needed to print off things at home and for my grandchildren to print any homework that they need,,,,,0,,,,,https://api.scrapingdog.com/scrape?dynamic=true&api_key=66d12cbcf9fa2430e443b32d&url=https://www.walmart.com/reviews/product/5129928602?page=6,9/2/2024,US,,,
HP DeskJet 4252e,No,Tassel Plus (Walmart),DeskJet,Walmart,Canon - TS 3522,8/29/2024,michelle,1,1-2-3-star,Do not buy,Can't get it hooked up to print,,,,,0,,,,,https://api.scrapingdog.com/scrape?dynamic=true&api_key=66d12cbcf9fa2430e443b32d&url=https://www.walmart.com/reviews/product/5129928602?page=7,9/2/2024,US,,,
HP DeskJet 2852e,No,Tassel Base (Walmart),DeskJet,Walmart,Canon - TS 3522,8/29/2024,Kylie,1,1-2-3-star,Do not recommend!,Printer never worked correctly from the start. Completely stopped printing and even copying after one month.,,,,,0,,,,,https://api.scrapingdog.com/scrape?dynamic=true&api_key=66d12cbcf9fa2430e443b32d&url=https://www.walmart.com/reviews/product/5129928603?page=10,9/2/2024,US,,,
HP DeskJet 2852e,No,Tassel Base (Walmart),DeskJet,Walmart,Canon - TS 3522,8/29/2024,WalmartCustomer,4,4-5-star,,It was an excellent  product. I just bought the wrong model.,,,,,0,,,,,https://api.scrapingdog.com/scrape?dynamic=true&api_key=66d12cbcf9fa2430e443b32d&url=https://www.walmart.com/reviews/product/5129928603?page=13,9/2/2024,US,,,
HP DeskJet 2852e,No,Tassel Base (Walmart),DeskJet,Walmart,Canon - TS 3522,8/29/2024,WalmartCustomer,5,4-5-star,,exactly what I wanted,,,,,0,,,,,https://api.scrapingdog.com/scrape?dynamic=true&api_key=66d12cbcf9fa2430e443b32d&url=https://www.walmart.com/reviews/product/5129928603?page=21,9/2/2024,US,,,
HP DeskJet 2852e,No,Tassel Base (Walmart),DeskJet,Walmart,Canon - TS 3522,8/29/2024,Romona,5,4-5-star,,Runs out of ink to fast,,,,,0,,,,,https://api.scrapingdog.com/scrape?dynamic=true&api_key=66d12cbcf9fa2430e443b32d&url=https://www.walmart.com/reviews/product/5129928603?page=21,9/2/2024,US,,,
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,8/30/2024,Stefano Valceschini,5,4-5-star,Never disappoints,"I have two printers like this, one of which is in another house and purchased some time ago, I must say that it is an excellent quality-price ratio if you do not make many copies, around 50 you can take out a subscription of just five euros a month saving a lot of money on cartridges, or just over 11 to make a lot of copies",,Compra verificada,,,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=5&sortBy=recent,9/2/2024,Spain,,Non delude mai,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,8/30/2024,ANTONIA,5,4-5-star,IT IS JUST WHAT I ORDERED.,IT IS VERY COMPLETE AND DOES NOT TAKE UP MUCH SPACE.,,Compra verificada,,,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=1&sortBy=recent,9/2/2024,Spain,,ES JUSTO LO QUE PEDÍ.,
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,8/30/2024,lordholnapult,2,1-2-3-star,"HP Printers - The More Time Passes, The Less They Do","I wanted to replace an old HP whose Flash-based software is no longer supported by HP itself, so I got this printer. In my case I noticed scans without OCR even though I installed both HP Smart and HP scanner (500 MB more to get the same result). Also all scans were crooked in the same way (incorrect or absent calibration of the scanning light...). The scans were worse than the old (similar) printer and eliminated all the colored shades, except red and black. Basically they were scans with totally incorrect exposure, perhaps oriented to photocopies of texts but to be thrown away for any image. Finally we are at only 300 dpi, when the model (as I said similar) reached 1200 Dpi 15 years ago. I tried to print an altimetric map and it missed all the grays of the PDF, printing only the lines. Look at the current printer (NEW) in comparison with another model (OLD). Note: the dentist's background is a shade of blue, so you decide..Is there anything else to say? Well... returned without any regrets.",,Compra verificada,,,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=two_star&pageNumber=1&sortBy=recent,9/2/2024,Spain,,Stampanti HP - Più passa il tempo e meno cose fanno,
HP DeskJet 4220e,No,Tassel Plus,DeskJet,Amazon,Canon PIXMA MG3620,8/30/2024,bouferma kheira,5,4-5-star,Printer,I like the design and I haven't used it yet to see otherwise I recommend it,,Compra verificada,,,0,,,,,https://www.amazon.es/Impresora-Multifunci%C3%B3n-HP-impresi%C3%B3n-Fotocopia/product-reviews/B0CFG1PB4P/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=5&sortBy=recent,9/2/2024,Spain,,Imprimante,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,8/30/2024,Araceli G.,5,4-5-star,Easy to install.,It works perfectly!,,Compra verificada,,,0,,,,,https://www.amazon.es/HP-DeskJet-2820e-Impresora-Multifunci%C3%B3n/product-reviews/B0CFFWJHMF/ref=cm_cr_arp_d_viewopt_fmt?formatType=current_format&filterByStar=five_star&pageNumber=1&sortBy=recent,9/2/2024,Spain,,Facil de instalar.,
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,8/30/2024,Amazon Customer,2,1-2-3-star,Printer,Very hard to install it's cheap for a reason,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=two_star&sortBy=recent,9/2/2024,UK,,,
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,8/30/2024,Julie Cooper,2,1-2-3-star,Wouldn’t recommend,"Easy to set up, but the worst printer we have owned to date. We have had no problems before with HP printers but this one will print the job when it decided it wants to. Thankfully I don’t need to use a printer often or this definitely would have gone back",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=two_star&sortBy=recent,9/2/2024,UK,,,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,8/30/2024,Booboo,5,4-5-star,Looks simple,"My son set this up for me, and it seemed easy enoughIt's purely for personal use onlyNot been too well so not used it much so far.",,Verified Purchase,,Style Name: HP DeskJet 2820ePattern Name: White/Grey,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-Included-Reliable/product-reviews/B0CFFC6LRR/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,9/2/2024,UK,,,
HP DeskJet 2820e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,8/30/2024,JJP,5,4-5-star,Budget buy for all,"Neat item, simple in use and white colour much less obtrusive on the desk than black.",,Verified Purchase,,Style Name: HP DeskJet 2820ePattern Name: White/Grey,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-Included-Reliable/product-reviews/B0CFFC6LRR/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,9/2/2024,UK,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,8/30/2024,Viatcheslav Mikhailov,1,1-2-3-star,Doeds not enlarge or shrink copies,"Sure it prints, ink does not last long and already running out. Advertised as a printer/copier, but there is no way to enlarge or shrink copy size. Garbage, don't waste your money.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=one_star&sortBy=recent,9/2/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,8/30/2024,Jesse,1,1-2-3-star,DO NOT BUY.,THIS WILL NOT WORK WITHOUT A SUBSCRIPTION AND YOU CANNOT USE THE INK CARTRIDGES YOU WISH TO BUY AT THE STORE.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=one_star&sortBy=recent,9/2/2024,US,,,
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,8/30/2024,gram,2,1-2-3-star,not very good.,"It does not work easily, one has to reinstall paper to print on the other side, and one can't increase the print size.  I'd have given anything to have tried all aspects of the printer immediately so I could have returned it and gotten a different one. My Canon's print is all blurry. Guess I can't get a decent printer I can afford.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=two_star&sortBy=recent,9/2/2024,US,,,
