Review_Model,Competitor_Flag,HP_Class,Segment,Retailer,Comp_Model,Review_Date,Review_Name,Review_Rating,Review_Title,Review_Content,Seeding_Flag,Verified_Purchase_Flag,Promotion_Flag,Aggregation_Flag,People_Find_Helpful,Syndicated_Source,Response_Date,Response_Text,Response_Name,URL,Scraping_Date,Country,Review_Rating_Label
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-10-13,miss s e broadbent,5,Ease of use,Great little printerEasy to set up and useTook out the monthly subscriptionSo cheap  ink and paper,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-10-13,Cliff,5,Printer,Printer is great value for the money,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-10-13,Dawn Tomlinson,5,Came on time,Good printer,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-10-13,sehoughton,5,Usage,Used for every day printing easy to use,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-10-13,Nell,5,Great home printer,I am retired - very low volume use.  Perfect for me.  Use for Printing / copying / scanning.  Have used for 2+ years.  Very good price I remember.  Definitely recommend.,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-10-11,Jean Addie,5,Hp printer,This is just what I need,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-10-11,Jodie miller,5,Amazing well work the money,Brilliant printer I paid 40 for it and works perfectly tried the scanner as well very easy for you to set up with the app and has the hp printer ink deal for 3.99 and they send you a new ink out when yours is low if you have a lot of printing to do it's worth it then just cancel when you don't need it. I do vinted abd it makes it so easy to just print from my phone,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-10-10,andy hare,5,ok,ok,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-10-10,nick hughes,5,easy set up,"easy to use,straight out the box",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-10-10,horace edmund fryer,5,Simple and easy to use,"It does everything that I need to do. It's compact and easy to install, ideal for home use",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-10-10,PETER ACORNLEY,5,Easy installation,It was so easy to install great printer,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-10-10,Easha,5,HP printer,It’s is as it says,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-10-10,suzanne,5,Sue,Very good,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-10-09,Michelle vella,5,Excellent,"Love it easy to set up and off u go, happy I got it would say to anyone get it, would tell friend and family about it",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-10-07,Keith M. Squire,5,Printer,Pleased with this modern design ease of use,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-10-06,Nigs,5,Amazing and reliable printer,"Amazing printer and very reliable, why I say that?,well you can print and scan documents in a matter of seconds on your smartphone. No need to open your PC.Printing is in good quality.well recommended.",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-10-05,Printer is ok but cartridge is to small .after 20 paper you have to replace and is not cheap,5,Cartridge,Ok,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-10-04,Fruitbat,5,Excellent value.,Easy to set up and use. Very good results when using the correct inks.Speed not great but adequate for home use.,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,4,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-10-03,kaz,5,Excellent printer,"Great wireless printer which I connected to my mobile and laptop. Printing great quality,fast printing,when the inks run low they are automatically posted to put in the printer,but you must have the printer turned on to check the ink levels.",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-10-02,Mithun,5,Ideal home printer,Easy setupHandy sizeVery good connectivityDecent print quality even with draft settingsOverall very happy with the product,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,2,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-10-02,Amy Bellamy,5,Really good printer,"This printer is a brilliant buy, it connects to your device via WIFI and connection is really good. The quality is amazing! The only slight downside is we ran out of ink quite quickly. I am on the 3 month plan service so it knows when we are low and automatically sends more.",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-10-01,Very good 👍,5,Fast delivery,Very good and good 👍 👏 👌,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-30,Amazon Customer,5,Value for money,None,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-29,arthur ramage,5,Very good printer for not a lot of money,"It was easy to set up and to use good value for money,cheaper than buying ink",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,4,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-29,Kindle Customer,5,Printing,Had to get everything sorted out so all great. No issues did exactly what I wanted,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-28,Will McDougall,5,Printer,"Excellent for the price. Easy set up, 3 months free ink which the printer automatically orders when it’s running low. AI coming to life. Fast clear printing and very quiet. All in all worth the money",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,3,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-28,Joyce,5,The fitting for the wire,Wire very loose could do with another one sending not been able to connect proper yet,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-27,Andrei,5,Thank you,"It’s very useful for home printing, good quality of the printed material.Thanks",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-27,Jamesmcdonald,5,Genuine seller,Nice and small a bit complicated to connect to Wi-Fi on iPad but once connected every thing works first class,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,2,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-26,bianca,5,Works absolutely perfect!,Easy to set up took about 20 mins in total once alignment was done and prints absolutely fine! Cartridges included are subscription ones so won't work unless you subscribe so you will need to source your own if you don't (info clearly states that) Reading the reviews below these people must be as sharp as a spoon :),,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,12,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-24,Olivia Reynolds,5,Brilliant,Seen all the other reviews and they was off putting about it been tricky to set up etc it was simple took me 10 minutes to set the whole thing up connected straight away to my WiFi it’s a brilliant printer especially for the price 👌,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,2,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-24,Karen,5,Great Value,Great value for money. Excellent print quality,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-23,"Good for covering earphones at work, make sure to get xxl",5,Good printer,Very good,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-22,mark,5,Good,Good little printer comes with ink app is ok just a tad different to most on off button you have to hold down till it comes on other than that it serves its purpose,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-21,Janinie28,5,Fantastic!,"Easy to set up and very nice looking, doesn't print slow either. Glad I chose this one!",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-20,Santa’s little helper,5,Great printer,"Great printer, easy to set up highly recommend",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-20,Gail Riley,5,Nice printer,"Nice and small, does a good printing job",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-18,Spoogie,5,Took a while to figure out how to print from a picture on my phone,"Took me a whole day trying to figure out how to get my photos printed from my iPhone to the printer but after 11 hours ( I kid you not) I finally figured it out;This might have something to do with my mild cognitive impairment and the amount of anxiety that it caused,,But I am happy that it finally worked!",,,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-17,Mike,5,Easy set up.,This printer was easy to set up controls are easy to read and I am very pleased with this printer and would recommend other buyers to go ahead and buy.,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-17,Rod Moncrieff,5,Easy set up,Easy to set up and use,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-16,Nik,5,Great choice!,"I was skeptical of this given the cheap price but I am so impressed with the print/colour/scan quality, it also prints pretty quickly. It’s very easy to set up with wifi on your phone and laptop using the App step by step guide you can’t go wrong. Functions really well I’m super happy!!",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-16,Oliver Johnston,5,Cheap,Cheap and worth it.,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-16,Kindle Customer,5,Great job,Easy to set up great value for money,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-16,Richard,5,Great value,Easy to set up and use,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-16,Carole,5,printer,Amazing printer loving the free ink cant go wrong,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=6&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-15,Amazon Customer,5,Great value,Easy to set up and use,,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=6&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-14,John Haslett,5,Great,"For £53 this was a real bargain. Printer, copier and scanner. It's very easy to set up, clear written instructions and an online video that is excellent. Plastic a little flimsy in places but I was looking for cheap and cheerful. Print quality is very good in B&W. If I press print from downstairs but the time I'm upstairs the print is ready for me. HP are keen on selling you their 'never run out of ink and it's so cheap with us if you subscribe.' I couldn't find a way of getting past that without accepting it so I have a 3 month free trial at the end of which I can cancel and I will as I haven't finished the ink supplied with the printer, let alone used the top up they sent at the end of the first month! Don't let that put you offf as it may be that I'm a Muppet!",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,23,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=6&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
HP DeskJet 2810e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-13,Angela MJT,5,Good print quality,"Happy with this printer.  BUT  although advertised, there was no additional 3 months ink supplied with this printer.",,Verified Purchase,,Style Name: HP DeskJet 2810ePattern Name: White,0,,,,,https://www.amazon.co.uk/HP-DeskJet-Wireless-included-Reliable/product-reviews/B0CFFBXYSH/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=6&filterByStar=five_star&sortBy=recent,2024-10-17,UK,4-5-star
