Review_Model,Competitor_Flag,HP_Class,Segment,Retailer,Comp_Model,Review_Date,Review_Name,Review_Rating,Review_Title,Review_Content,Seeding_Flag,Verified_Purchase_Flag,Promotion_Flag,Aggregation_Flag,People_Find_Helpful,Syndicated_Source,Response_Date,Response_Text,Response_Name,URL,Scraping_Date,Country,Review_Rating_Label
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-10,Marcia Bliss,3,printer,Will only print on certain sites.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-10,James,3,Basic,"Cheap.  Can't control print quality.  Doesn't fax.  No feed for copies, one at a time.  Basic printing, but okay.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-09,Amazon Customer,3,Not that good,"I bought this printer to replace my old HP printer 5500. This one is a little more difficult to set up. there's not screen on it. Also, I can't get it to print in color :(What a waste.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-09,Kat,3,Disappointed,"Price was great, B/W printing is acceptable for this casual user, but It does not print in color, despite a new cartridge.  I'm sending the print jobs from a MAC desktop computer.  The test page printed in color, so I know its capable.  What am I doing wrong?!?",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-08,Peggy,3,TEMPERAMENTAL!,"I have owned and used many HP printers & copiers over the years, but I must say that this one continues to be very temperamental.  It took 3 days of constant working with it just to get the Wi-Fi to link.  This was super frustrating especially since the manufacturer made it clear in the instructions NOT to use a USB cord to connect it.  5 weeks after purchase and it still prints 'when it wants to'.  It constantly falls ""offline"".  I waited before offering a review hoping that it would get better, but it hasn't.  Each time that I have to use it now, I find myself saying a quick prayer in the hopes that it will work today.  (This is where I normally would say LOL, but it is not funny.  It is frustrating.)  Several times I considered returning it to Amazon, but because of its low cost and the hassle that I would have to go through, it was not worth returning it.  I keep it for now and most likely, will purchase a better printer soon.  I would recommend this printer for grandparents; definitely not for students, businesses, or anyone having deadlines to meet.  Otherwise prefer yourself for much frustration.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-06,Kaelyn,3,theee most basic yet frustrating printer,"this printer is good for literally the bare minimum, and even then it struggles. It's constantly disconnecting from the wifi and refusing to reconnect, the scanner warps colors so bad, and it will sometimes take minutes to print a single page. I print maybe 2 pages a week and every time I do its a 20 minute ordeal.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-06,Brooke Calders,3,It’s ok,A little difficult in setting up and connecting to your phone. Ink dies not last long. Had to change the cartridge at 3 weeks with very minimal use.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-05,Amazon Customer,3,Very light weight and ink runs out very fast.,"The printer is very light, in weight and the ink runs out very fast for general memo documents.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-05,Carol,3,Doesn't have a USB port,If you don't have Wi-Fi it is hard to use this printer it will print if you scan it and print it. But you have to use a USB port to use with your Chromebook,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-05,glenda & gary  kerr,3,Ink cartridge,"Got printer set fast but had a few issues.Got everything set  finally ,but got error saying out of in ?Had to go buy a new cartridge of black ink .Cartridge that came with is was defective?Working fine now",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=3&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-02,Sarah Walker-Hitt,3,Hard to connect,I’m still trying to connect to my wifi. It keeps telling me my key code is wrong and it isn’t! Any ideas?The print looks good on a copy though.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-02,Dustan Foret,3,Perfect for light home use,"If you need something for 50 pages or less a month. This is it. It does print slower than other HP printers, but is perfect for here and there printing. Had no issues setting up and getting started.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-02,ToiHouse,3,It took 3 hours to set up,I printed out 11 pages in color and I got the message that is low in ink.  Really?!,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-01,Fall,3,Fast,"""The ink did not last 3 months; it lasted about a month.""",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-01,Ajariah Thompson,3,Ok printer,Setup was annoying at first but it seems like an okay printer.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-31,ryesha,3,Helpful but a headache,Helpful but a headache sometimes I have a love hate relationship with this printer scanner !Takes 67 or 67xl ink tri color and black and white cartridges,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-31,Mark B.,3,"Eh, all right, I suppose",Slower than I expected. Also larger footprint than I expected. It doesn't really fit well under my computer desk where my old printer was. Set-up was easy. Works fine. Just slower anf bigger than desired.Update: it just jammed again.  I've only had this for a few weeks and it has already jammed a bunch of times.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-30,OSCAR,3,"Great, when it works!","I don’t print very often, but when I do, it’s takes at least 10 minutes to get it reconnected to WiFi. Very frustrating.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-30,Melly,3,Gets the job done…But…,But prints about as fast as a caterpillar carrying buckets up a hill! Painfully slow!,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-29,Maureen Ramos,3,Works great,Works great; but sometimes has connection problems with the wifi.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=4&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-28,Katie burris,3,Was a nightmare to set up,"I have always had HP printers my whole life and they have been relatively easy to set up, but this one was a nightmare for me to set up and maybe because it’s the cheapest printer I’ve ever bought but after a couple of hours, it was ready to print my return label That I desperately needed for FedEx pick up in the morning so overall it will serve its purpose",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-28,CPG,3,Decent value,"There is a small damage to it, as pictured, when I unboxed it. It doesn't affect the functionality so I choose not to return it as I need it for a project this week.  There also was no PIN or code included for the 3 month free ink trial. But otherwise seems to be a decent value for the price.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-27,NateJr,3,Printer,"Good for the price, easy to use.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-26,Sandstorm,3,Out of ink already,"The price of the printer was great, but sometimes you get what you pay for.  I am know out of color ink so quickly.  I  signed up for instant ink and really need color ink now!",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-26,Catherine L Juve,3,The 3 month supply of free ink lasted 2 days!,"Tricky to get printer to scan.  I had to get help from a computer expert.  Also, the advertised 3 months of free ink lasted just 2 days after printer approximately 20 pages.  Not such a great deal considering the price of the ink!",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-25,Jennie Hensey,3,Hp printer,I disliked the fact the the printer ink cartridges were no good. So as far as a review wasn’t happy!  Instant cartriage error tried putting cartridge in and out trouble shooting did everything except buy new ink,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-24,Deborah A. Bishop,3,2.4 GHz limitation unsuitable,We dangle 50+ devices off our 5GHz WiFi. This printer can’t do 5GHz and we can’t accommodate using an alternative 2.4 GHz WiFi.Otherwise liked the printer even with $4.99/month ink fee.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-23,Cathlin,3,Printing time,Very slow to print,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-23,gi,3,It’s ok,"I personally don’t like printers, either they eat the paper, stop working, ink dries out, or doesn’t connect. This one so far is ok. I had to turn in on and off a couple of times to get it to reconnect to print. But mechanically it’s good. Set up took a few trouble shooting issues. It couldn’t find it. I know there’s a lot of factors.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-07-23,Jessica,3,No black ink,"So i received this printer and it just shows error code E0 which means cartridge low or not there well i tried everything and no luck! Frustrating, new in box and no ink? Upsetting.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=5&filterByStar=three_star&sortBy=recent,2024-09-21,US,1-2-3-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-16,King2.0,4,I do recommend it,Work great,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-16,P.B.,4,Nice little copier.,"I just recently set it up. Nice size, looks good and easy to set up. Picture quality is good. Like the auto set up for ink delivery.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-16,Sharon Flora,4,That the product works,It worked just like it was supposed to. I got to use it for the reason that I wanted it.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-13,Momofthree,4,Can’t print double sides,Great printer. The one issue I have which is why it lost a star is that I can’t print double sided. Otherwise I love HP’s ink program. It was very easy to set up and get started. Not super noisy. And when I need more ink it ships to my house so I don’t have to worry about running out. But I’m not a big printer I just print here and there.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-11,Amazon Customer,4,Works,Received printer the black Ink was dry and printer wouldn’t work. Contacted Amazon they helped me talk with HP in which after HP sent a new black ink cartridge. All in all works well now.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-05,Larry E Ganger,4,"This was a gift, not for my use.","As I stated above, this was a gift for someone, not for personal use. But the party said it was working fine.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-04,Heather Etherton,4,Ease of use!,"Use for at home printing. Love the ability to print from anywhere in my home. When connected to WiFi it works great and is easy to use, but if you lose your connection to WiFi it can be frustrating to reconnect. Not impossible, but takes some troubleshooting sometimes. Tech support it great though!",,Verified Purchase,,Style: New Version,2,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-09-03,dshetts,4,Tricky setup,"Product works great. Setup up was quite difficult when not trying to agree to the yearly ink contract. Finally got it after about an hour. Prints fast and also know NOT USB, ONLY WIFI. Setup was tricky but doable. Also the size was perfect.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-29,Diana Wright,4,Easy setup and use,"I wanted a home printer, nothing expensive. This fit the bill. It was easy to connect to internet and start using. You get 3 months of ink free.  I also got paper for another 1.99.I’ll probably cancel the ink refill after the freebie expires. I don’t print that much. Other people have said the printer stops working after they cancel the free months of ink. They want you to buy the ink from them.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-28,John and Cynthia Stinson,4,Good for Home Office,Has worked out great. Took a little time as this model does not allow for Ethernet cable connection (WIFI Only)I downloaded scanner app and all was good,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=1&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-28,M.D.C,4,Usability and Durability.,Great value for the money.  However the ink cartridges are tiny and I don't think each will allow very much printing before re-ordering more ink .,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-28,Rachel,4,Nice,We love it.,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-27,Breslin McKenna,4,It’s easy to connect,It was easy to connect and use - wish there were a little morning that goes with the printer because u don’t want to buy any u til u know it works well - but otherwise a decent printer,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-27,Liv Rogers,4,"Great price, small printer","I bought this during Prime deals! Great price. Was offered 3 months free ink but I could never get anyone or the website to work to receive free ink without entering cc info and getting a subscription plan. I still like the printer, it’s small, printers well.",,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-27,Willie Hendrix,4,that it is compatible with chromebook,chromebook is very difficult to find compatible apps and devicies to connect. Sorry I bought a google chrome product,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-26,Angel cruz,4,Great,Perfect,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
HP DeskJet 2855e,No,Tassel Base,DeskJet,Amazon,Canon PIXMA TS3520,2024-08-26,Reader Man,4,Good Printer,Prints well,,Verified Purchase,,Style: New Version,0,,,,,https://www.amazon.com/HP-DeskJet-Wireless-included-588S5A/product-reviews/B0CT2R7199/ref=cm_cr_arp_d_viewopt_fmt?ie=UTF8&reviewerType=all_reviews&formatType=current_format&pageNumber=2&filterByStar=four_star&sortBy=recent,2024-09-21,US,4-5-star
